jeunesse	youth	noun			dans ma jeunesse, je fus fort	in my youth, I was strong
jollof	jollof	noun			jollof est la nourriture	jollof is food
jonction	junction	noun			nous avons atteint une jonction	we have reached a junction
jonque	junk	noun			il est indésirable dans la chambre	there is junk in the room
jouer	play	verb			nous jouons	we are playing
jour	day	noun			le jour est arrivé	the day has arrived
jour férié	holiday	noun			aujourd'hui est un jour férié	today is a holiday
journal	paper	noun			le journal d'aujourd'hui	today's paper
journal	newspaper	noun			Je lis le journal	I am reading the newspaper
journaliste	journalist	noun			nous sommes des journalistes	we are journalists
juge	judge	noun			sept juges	seven judges
jugement	judgement	noun			dont le jugement?	which judgement?
Juillet	July	noun			Juillet a 31 jours	July has 31 days
Juin	June	noun			Juin a 30 jours	June has 30 days
jumeau	twin	noun		one of a pair of twins	elle est un jumeau	she is a twin
jusqu'à	until	preposition			jusqu'à ce que nous nous reverrons	until we meet again
juste	just	adjective			c'est juste la folie	it is just folly
juste	just	adjective			c'est juste la folie	it is just folly
juste	just	adverb			voir juste!	just see!
justice	justice	noun			la liberté et de la justice	freedom and justice
kenkey	kenkey	noun			kenkey et ragoût	kenkey and stew
kente	kente	noun			tissu kente	kente cloth
Kenya	Kenya	noun		A country in Africa	va au Kenya	go to Kenya
kérosène	kerosene	noun			bouteille de kérosène	bottle of kerosene
khakhi	khakhi	noun			khakhi short	khakhi shorts
khebab	khebab	noun			khebabs et de la bière	khebabs and beer
Kikongo	Kongo	noun			langue Kikongo	Kongo language
kilomètre	kilometer	noun			dix kilomètres	ten kilometers
kilomètre	kilometre	noun			dix kilomètres	ten kilometres
krypton	krypton	science			krypton (Kr) a 36 protons	krypton (Kr) has 36 protons
l'humanité	humankind	noun			nous sommes l'humanité	we are humankind
la	the	determiner			la maison	the house
là	there	noun		that place	ça et là	here and there
la chair de poule	goosebumps	noun			J'ai eu la chair de poule	I have got goosebumps
la chose	the thing	pronoun			la chose qu'elle fait	the thing she does
la compassion	compassion	noun			elle a de la compassion	she has compassion
la diarrhée	diarrhoea	noun			Je dois la diarrhée	I have diarrhoea
la rébellion	rebellion	noun			la rébellion a commencé	the rebellion has started
la sienne	hers	pronoun			cette chose est la sienne	this thing is hers
la vertu	virtue	noun			vice et la vertu	vice and virtue
là-bas	there	noun		that place	ici et là-bas	here and there
laboratoire	laboratory	noun		also 'lab'	laboratoire de l'hôpital	hospital laboratory
lac	lake	noun			le lac a débordé	the lake has overflowed
laid	ugly	adjective			c'est laid	it is ugly
laine palmnut	palmnut wool	noun			laine palmnut brûle bien	palmnut wool burns well
laisser	leave	verb			laisser derrière	leave it behind
laisser	let	verb			nous avons trouvé un groupe	let us found a group
lait	milk	noun			à boire du lait	to drink milk
lait maternel	breastmilk	noun			boire le lait maternel	drink the breastmilk
lamentation	lamentation	noun			de nombreuses lamentations	many lamentations
lance	spear	noun			ils ont percé avec une lance	they pierced him with a spear
langue	language	noun			de nombreuses langues	many languages
lanterne	lantern	noun			allumer la lanterne	turn on the lantern
lanthane	lanthanum	science			lanthane (La) a 57 protons	lanthanum (La) has 57 protons
lapin	rabbit	noun			un lapin blanc	a white rabbit
large	wide	adjective			large route	wide road
largeur	width	noun			hauteur et la largeur	height and width
larme	tear	noun			mes yeux se remplirent de larmes	my eyes filled with tears
larme	teardrop	noun			quelques larmes	a few teardrops
latrine	latrine	noun			où est la latrine?	where is the latrine?
laver	wash	verb			laver les vêtements	wash clothes
lawrencium	lawrencium	science			lawrencium (Lr) a 103 protons	lawrencium (Lr) has 103 protons
le midi	noon	noun			midi est arrivée	noon has arrived
le pied	foot	noun			mon pied	my foot
lécher	lick	verb			à lécher la cuillère	to lick the spoon
leçon	lesson	noun			apprendre la leçon	learn the lesson
lecture	reading	noun			répéter la lecture	repeat the reading
léger	lightweight	adjective			le livre est léger	the book is lightweight
lentement	slowly	adverb			une tortue marche lentement	a tortoise walks slowly
lentille	lens	noun			lentille d'une caméra	lens of a camera
léopard	leopard	noun			un léopard a une queue	a leopard has a tail
lèpre	leprosy	noun			la lèpre est une maladie	leprosy is a disease
lépreux	leper	noun			dix lépreux	ten lepers
lettre	letter	noun			écrire une lettre	to write a letter
leur	their	possessive			leur maison	their house
leur	them	pronoun	pronom d'objet pluriel		leur montrer	show them
lèvres	lip	noun			lèvres rouges	red lips
lézard	lizard	noun			un lézard mange de l'herbe	a lizard eats grass
liberté	liberty	noun			nous avons la liberté	we have liberty
liberté	freedom	noun			la liberté et la justice	freedom and justice
lien	link	noun			Lien internet	Internet link
ligne	line	noun			le ballon a franchi la ligne	the ball has crossed the line
Lingala	Lingala	noun			Je parle le lingala	I speak Lingala
lion	lion	noun			un lion mange de la chair	a lion eats flesh
liqueur	liquor	noun			versez un peu de liqueur	pour a little liquor
liquide	liquid	adjective		flows and has constant volume	l'eau liquide	liquid water
lire	read	verb			pour lire un livre	to read a book
lisser	smoothen	verb			pour lisser la planche	to smoothen the plank
lit	bed	noun			dormir sur le lit	sleep on the bed
lithium	lithium	science			lithium (Li) a 3 protons	lithium (Li) has 3 protons
litige	litigation	noun			il aime les litiges	he likes litigation
Livermorium	livermorium	science			Livermorium (Lv) a 116 protons	livermorium (Lv) has 116 protons
livraison	delivery	noun			la livraison est arrivé	the delivery has arrived
livre	book	noun				this book
livre	book	noun			ce livre	this book
loge	lodge	noun			rester à la loge pendant un certain temps	stay at the lodging for a while
logo	logo	noun			logo de l'église	church logo
loi	law	noun		rules by the government	la loi dit 	the law says
longévité	longevity	noun			la richesse et la longévité	wealth and longevity
longue	long	adjective			barbe longue	long beard
longueur	length	noun			hauteur, largeur et longueur	height, width and length
loup	wolf	noun			deux loups	two wolves
lourd	heavy	adjective			il est lourd	it is heavy
Luganda	Luganda	noun			langue Luganda	Luganda language
lui	him	pronoun			lui montrer	show him
lumière	light	noun			lumière du ciel	light of the sky
lumineuse	bright	adjective			chambre lumineuse	bright room
Lundi	Monday	noun			Lundi enfants	Monday children
lune	moon	noun			lune et les étoiles	moon and stars
lunettes	spectacles	noun			elle porte des lunettes	she wears spectacles
lutécium	lutetium	science			lutécium (Lu) a 71 protons	lutetium (Lu) has 71 protons
Luwo	Luwo	noun		modern written form of the Acholi and Dholuo language	je peux lire Luwo	I can read Luwo
luxe	luxury	noun			Je vois luxe dans votre avenir	I see luxury in your future
ma	my	possessive			ma maison	my house
mâcher	chew	verb			à mâcher arachides	to chew groundnuts
machine	machine	noun			nouvelle machine	new machine
mâchoire	jaw	noun			ma mâchoire	my jaw
Madame	madam	noun			Madame Marie	madam Mary
magazine	magazine	noun			un nouveau magazine	a new magazine
magnésium	magnesium	science			magnésium (Mg) a 12 protons	magnesium (Mg) has 12 protons
Mai	May	noun			Mai a 31 jours	May has 31 days
main	hand	noun			levez la main	lift up your hand
maintenant	now	adverb			aller maintenant	go now
maintenant	now	conjunction			Et maintenant?	so what now?
maïs	corn	noun			maïs et de l'arachide	corn and groundnuts
mais	but	conjunction			Je l'aime, mais	I like it, but
maison	house	noun			la maison	the house
maison	home	noun			votre maison	your home
maison du parlement	parliament	noun			l'élire pour aller à la maison du parlement	elect her to go to parliament
maître	master	noun			Maître Kofi	Master Kofi
maîtresse	mistress	noun			maître et la maîtresse	master and mistress
mal	evil	noun			où le mal est-ce?	which evil is this?
mal de tête	headache	noun			la médecine des maux de tête	headache medicine
maladie	disease	noun			guérir la maladie	heal disease
maladie	sickness	noun			ce maladie vous avez?	what sickness have you?
malédiction	curse	noun			une prière et une malédiction	a prayer and a curse
Malgache	Malagasy	noun		a language of Madagascar	langue Malgache	Malagasy language
malheur	misfortune	noun			beaucoup de malheurs	many misfortunes
manganèse	manganese	science			manganèse (Mn) a 25 protons	manganese (Mn) has 25 protons
manger	eat	verb			à manger de tout	to eat everything
mangue	mango	noun			la mangue a mûri	the mango has ripened
manière	manner	noun			sa manière est amusant	his manner is amusing
manioc	cassava	noun			plantain et le manioc	plantain and cassava
manquer	miss	verb			Je manque la maison	I miss home
marché	market	noun			aller au marché	go to market
marcher	walk	verb			à marcher lentement	to walk slowly
Mardi	Tuesday	noun			Mardi enfants	Tuesday children
mari	husband	noun			J'aime mon mari	I love my husband
mariage	wedding	noun			nous allons à un mariage	we are going to a wedding
mariage	marriage	noun			bon mariage	good marriage
marié	groom	noun			les amis du marié	groom's friends
marier	marry	verb			me marier	marry me
marijuana	marijuana	noun			elle fume de la marijuana	she smokes marijuana
Mars	March	noun			Mars a 31 jours	March has 31 days
marsouin	porpoise	noun			trois marsouins	three porpoises
masse	mass	science			vous pouvez modifier la masse en énergie	you can change mass into energy
matelas	mattress	noun			un nouveau matelas	a new mattress
mathématiques	mathematics	noun			elle enseigne les mathématiques	she teaches mathematics
matin	morning	noun			tôt le matin	early morning
mauvais	bad	adjective			mauvais chien	bad dog
maximum	maximum	adjective			montant maximum	maximum amount
méchanceté	wickedness	noun			votre avarice et de votre méchanceté	your stinginess and your wickedness
méchant	wicked	adjective			vous êtes très méchant	you are very wicked
médecin	doctor	noun			elle est un médecin	she is a doctor
médecine	medicine	noun			médecine amère	bitter medicine
meitnerium	meitnerium	science			meitnerium (Mt) a 109 protons	meitnerium (Mt) has 109 protons
mélanger	mix	verb			à mélanger les tomates et le poivre	to mix tomatoes and pepper
mémorisation	memorization	noun			certains mémorisation est bon	some memorization is good
mémoriser	memorize	verb			à mémoriser	to memorize
menace	threat	noun			arrêter les menaces	stop the threats
mendelevium	mendelevium	science			mendelevium (Md) a 101 protons	mendelevium (Md) has 101 protons
mensonge	lie	noun			c'est un mensonge	it is a lie
mensonge	lie	noun			mensonges et la discorde	lies and discord
menteur	liar	noun			trois menteurs	three liars
menteur	liar	noun			elle est un menteur	she is a liar
menton	chin	noun			tenir le menton	hold your chin
menuiserie	carpentry	noun			elle sait menuiserie	she knows carpentry
mépris	contempt	noun			arrêter le mépris	stop the contempt
mépris	scorn	noun			arrêter le mépris	stop the scorn
mer	sea	noun			une rivière entre dans une mer	a river goes into a sea
merci	thank you	exclamation			merci beaucoup	thank you very much
merci	thanks	exclamation			Merci Mandela!	Thanks Mandela!
Mercredi	Wednesday	noun			enfants de Mercredi	Wednesday children
mercure	mercury	science			mercure (Hg) a 80 protons	mercury (Hg) has 80 protons
mère	mother	noun			l'enfant de ma mère est mon frère	my mother's child is my sibling
message	message	noun			lorsque le message est arrivé	when the message arrived
messager	messenger	noun			les messagers arrivés	the messengers arrived
messagers	messengers	noun			les messagers sont venus	the messengers have come
mesurer	measure	verb			mesurer deux cuillerées	measure two spoonfuls
métal	metal	noun			chapeau de métal	hat of metal
mètre	meter	noun			dix mètres	ten meters
mètre	metre	noun		length metric; meter (American English)	dix mètres	ten metres
meurtre	murder	noun			potins et meurtre	gossip and murder
meurtrier	murderer	noun			ce est un meurtrier	he is a murderer
miel	honey	noun			le miel est sucré	honey is sweet
mil	millet	noun			bouillie de mil	millet porridge
mile	mile	noun			ten miles	ten miles
milieu	centre	noun			être au milieu	be in the centre
mille	thousand	adjective		the number 1000	mille bouteilles	thousand bottles
milliers	thousands	adjective			des milliers de fourmis	thousands of ants
million	million	adjective		the number 1,000,000	million de bouteilles	a million bottles
mince	slim	adjective			personne mince	slim person
mince	thin	adjective			balai mince	thin broomstick
mince	thin	adjective			bâton mince	thin stick
mineur	minor	adjective			une ville mineure	a minor town
minute	minute	noun			cinq minutes	five minutes
miroir	mirror	noun			le miroir est brisé	big mirror
miroir	mirror	noun			grand miroir	big mirror
miséricorde	mercy	noun			bonté et de miséricorde	goodness and mercy
missus	missus	noun			Missus Clinton	Missus Clinton
moderne	modern	adjective			langue moderne	modern language
moi	me	pronoun			moi et vous	me and you
mois	month	noun			un mois	one month
moitié	half	noun		one out of two equal divisions	un et la moitié	one and half
molybdène	molybdenum	science			molybdène (Mo) a 42 protons	molybdenum (Mo) has 42 protons
moment	moment	noun			le moment est jusqu'à	the moment is up
monde	world	noun			enfants du monde	children of the world
moniteur	monitor	noun			moniteur de fréquence cardiaque	heart monitor
Monsieur	sir	noun			Je vous remercie monsieur	I thank you sir
montagne	mountain	noun			sommet de la montagne	mountain peak
morceau	morsel	noun			deux morceaux	two morsels
morceau	lump	noun			un morceau de l'or	a lump of gold
mordant	pungently	adverb			sentir mordant	smell pungently
mordre	bite	verb			le chien peut mordre	the dog can bite
mort	dead	adjective			un arbre mort	a dead tree
mortier	mortar	noun			pilon et mortier	pestle and mortar
mot	word	noun			Je sais que 100 mots	I know 100 words
mot de passe	password	noun			changer le mot de passe	change password
mouche	housefly	noun			une mouche peut porter la maladie	a housefly can carry disease
mouche	fly	noun			une mouche vole	a fly flies
mouche à viande	blowfly	noun			les mouches à viande sont ennuyeux	blowflies are annoying
mouillé	wet	adjective			couverture mouillée	wet blanket
mourir	die	verb			de mourir jeune dans le jeu	to die young in the play
moustique	mosquito	noun			un moustique m'a mordu	a mosquito has bitten me
mouton	sheep	noun			la viande de mouton (c'est-mouton)	sheep meat (i.e. mutton)
multiplication	multiplication	noun			2 x 1 = 2, ce qui est une multiplication	2 x 1 = 2; this is multiplication
mur	wall	noun			s'asseoir sur le mur	sit on the wall
musicien	musician	noun			les musiciens	the musicians
musique	music	noun			jouer de la musique	play music
musulman	muslim	noun			un chrétien et un musulman	a Christian and a Muslim
nœud	knot	noun			attacher le nœud	tie the knot
nain	dwarf	noun			sept nains	seven dwarves
nation	nation	noun			votre nation	your nation
nausée	nausea	noun			elle a des nausées	she has nausea
négocier	bargain	verb			négocier sur le prix	bargain over price
neige	snow	noun			il ya de la neige sur la montagne	there is snow on the mountain
néodyme	neodymium	science			néodyme (Nd) a 60 protons	neodymium (Nd) has 60 protons
néon	neon	science			néon (Ne) a 10 protons	neon (Ne) has 10 protons
neptunium	neptunium	science			neptunium (Np) a 93 protons	neptunium (Np) has 93 protons
nettoyer	clean	verb			nettoie tes dents	clean your teeth
neuf	nine	adjective		The number 9	neuf bouteilles	Nine bottles
neuf personnes	nine persons	noun			neuf personnes sont à venir	nine persons are coming
neutron	neutron	science			un neutron a une charge de 0	a neutron has a charge of 0
neveu	nephew	noun			le neveu de mon père	my father's nephew
nez	nose	noun			l'oreille et le nez	ear and nose
nickel	nickel	science			nickel (Ni) a 28 protons	nickel (Ni) has 28 protons
nièce	niece	noun			mes nièces	my nieces
nier	deny	verb			vous ne pouvez pas nier la vérité	you cannot deny the truth
Niger	Niger	noun		A country in Africa	aller au Niger	go to Niger
Nigeria	Nigeria	noun		A country in Africa	va au Nigeria	go to Nigeria
niobium	niobium	science			niobium (Nb) a 41 protons	niobium (Nb) has 41 protons
nobelium	nobelium	science			nobelium (No) a 102 protons	nobelium (No) has 102 protons
noir	black	adjective			tissu noir	black cloth
noix de coco	coconut	noun			deux noix de coco	two coconuts
noix de cola	kolanut	noun			à mâcher une noix de cola	to chew a kolanut
nom	name	noun			mon nom	my name
nombril	navel	noun			mon nombril	my navel
nommer	nominate	verb			nommer un temps	name a time
non	no	exclamation			Je dis non	I say no
nord	north	noun			aller vers le nord	go north
normal	normal	adjective			comportement normal	normal behaviour
notre	our	possessive			notre maison	our house
nourriture	food	noun			manger de la nourriture	eat food
nous	we	pronoun		used to indicate oneself and others	nous mangeons	we eat
nous	we	pronoun	pronom sujet	used to indicate oneself and others	nous mangeons	we eat
nous	us	pronoun			nous montrer	show us
nous-mêmes	ourselves	pronoun			pour nous-mêmes	for ourselves
nouveau	new	adjective			nouvelle famille	new family
nouvelles	news	noun			nouvelles du royaume	news of the realm
Novembre	November	noun			Novembre a 30 jours	November has 30 days
novice	novice	noun			il est un novice	he is a novice
noyau	nucleus	science			un noyau contient des protons et des neutrons	a nucleus contains protons and neutrons
nuage	cloud	noun			un nuage blanc	a white cloud
nuageux	cloudy	adjective			un jour nuageux	a cloudy day
nuit	night	noun			08 heures dans la nuit	8 o'clock in the night
numéro	number	noun			numéro 5	number 5
obscurité	darkness	noun			nuit apporte l'obscurité	night brings darkness
obstacle	obstacle	noun			de nombreux obstacles	many obstacles
océan	ocean	noun			un vaste océan	a large ocean
Octobre	October	noun			Octobre a 31 jours	October has 31 days
octogone	octagon	noun			un octogone a huit angles	an octagon has eight angles
odeur	smell	noun			Je sens une odeur	I sense a smell
offre	supply	noun			offre et la demande	demand and supply
oh	oh	exclamation			oh ma soeur!	oh my sister!
oindre	anoint	verb			elle oint ma tête d'huile	she anointed my head with oil
oiseau	bird	noun			un oiseau vole	a bird flies
oiseau	bird	noun			vole un oiseau	a bird flies
okro	okro	noun			soupe okro	okro soup
ombre	shade	noun			Je suis assis à l'ombre	I am sitting under the shade
oncle	uncle	noun			oncle Kofi	uncle Kofi
ongles	nail	noun			planche et ongles	plank and nail
onze	eleven	adjective		the number 11	onze bouteilles	eleven bottles
opposer	oppose	verb			nous opposer au mal	we will oppose evil
oppression	oppression	noun			cette oppression!	such oppression!
opprimer	oppress	verb			vous me opprimer	you are oppressing me
or	gold	science			or (Au) a 79 protons	gold (Au) has 79 protons
or	gold	noun			parfum et de l'or	fragrance and gold
orange	orange	noun			orange douce	three oranges
orange	orange	noun			trois oranges	three oranges
orange	orange	adjective			porter le bonnet orange	wear the orange cap
ordinateur	computer	noun			clavier d'ordinateur	computer keyboard
ordures	rubbish	noun			jeter les ordures	throw away the rubbish
oreille	ear	noun			l'oreille et le nez	ear and nose
oreiller	pillow	noun			oreiller et lit	pillow and bed
oreillette	earpiece	noun			nouvelle oreillette	new earpiece
organiser	arrange	verb			organiser les chaises	arrange the chairs
Oromo	Oromo	noun			langue Oromo	Oromo language
orteil	toe	noun			orteils et du talon	toe and heel
os	bone	noun			ma main a des os	my hand has bones
osmium	osmium	science			osmium (Os) a 76 protons	osmium (Os) has 76 protons
ostentatoire	ostentatious	adjective			une robe ostentatoire	an ostentatious dress
où	where	adverb			Où habitez-vous?	where do you live?
ou	or	conjunction			Kofi ou Ama	Kofi or Ama
oublier	forget	verb			j'ai oublié	I have forgotten
ouest	west	noun			aller à l'ouest	go west
oui	yes	exclamation			Je dis oui	I say yes
ouvrir	open	verb			j'ouvre la porte	I open the door
ovaire	ovary	noun			ses ovaires	women have two ovaries
oware	oware	noun			pouvez-vous jouer oware?	can you play oware?
oxygène	oxygen	noun			oxygène est dans l'air	oxygen is in air
oxygène	oxygen	science			oxygène (O) a 8 protons	oxygen (O) has 8 protons
pacifier	pacify	verb			pacifier la lutte	pacify the fight
page	page	noun			ouvert la page vingt-deux	open page twenty-two
pain	bread	noun			pain de mie	soft bread
pair	even	mathadj			2 est un nombre pair	2 is an even number
paix	peace	noun			Je veux la paix	I want peace
palladium	palladium	science			palladium (Pd) a 46 protons	palladium (Pd) has 46 protons
paludisme	malaria	noun			paludisme est une maladie	malaria is a disease
panier	basket	noun			porter un panier	carry a basket
pantoufle	slippers	noun			vous portez des pantoufles	you are wearing slippers
papaye	pawpaw	noun			la papaye et la banane	pawpaw and banana
papillon	butterfly	noun			un papillon est beau	a butterfly is beautiful
par hasard	by any chance	adverb			l'avez-vous vu par hasard?	have you seen her by any chance?
parabole	parable	noun			les paraboles de Jésus	the parables of Jesus
paralysie	paralysis	noun			paralysie est une maladie	paralysis is a disease
parapluie	umbrella	noun			se asseoir sous le parapluie	sit under the umbrella
parce que	because	conjunction			parce que je vous aime	because I like you
pardon	forgiveness	noun			amour, l'acceptation et le pardon	love, acceptance and forgiveness
pardon	sorry	exclamation			pardon pardon!	sorry sorry!
parents	parents	noun			ses parents	his parents
paresseux	sluggard	noun			le paresseux dort	the sluggard is asleep
paresseux	lazy	adjective			paresseux	lazy man
parfum	fragrance	noun			le parfum de beurre de karité	the fragrance of sheabutter
parfum	perfume	noun			quel parfum est-ce?	what perfume is that?
parjure	perjury	noun			parjure devant le tribunal	perjury in court
parler	talk	verb			trop parler	to talk too much
parmi	among	preposition			parmi les personnes	among people
part	share	noun			où est ma part?	where is my share?
partager	share	verb			partager la nourriture	share the food
partenaire	partner	noun			elle est mon partenaire	she is my partner
partie	part	noun			le livre comprend trois parties	the book has three parts
partout	everywhere	pronoun			est partout chaude	everywhere is hot
pas cher	cheap	adjective			être pas cher	be cheap
passoire	collander	noun			utiliser la passoire pour égoutter le riz	use the collander to drain the rice
pastèque	watermelon	noun			manger de la pastèque	eat the watermelon
pâte	dough	noun			il a pressé la pâte	he pressed the dough
patience	patience	noun			l'amour et la patience	love and patience
patient	patient	noun			les patients dorment ici	the patients sleep here
patriotisme	patriotism	noun			il a le patriotisme	he has patriotism
paume	palm	noun			ouvrir vos paumes	open out your palms
pauvre	poor	adjective			un pays pauvre	a poor country
pauvreté	poverty	noun			la pauvreté ou de la richesse	poverty or wealth
payer	pay	verb			Je vais payer	I will pay
pays	country	noun		a community of people living in a place with full self-government	votre pays	your country
pêcheur	fisherman	noun			il est un pêcheur	he is a fisherman
pédophile	pedophile	noun			il est un pédophile	he is a pedophile
peigne	comb	noun			utiliser un peigne pour peigner vos cheveux	use a comb to comb your hair
peigne	comb	verb			utiliser un peigne pour peigner vos cheveux	use a comb to comb your hair
peinture	paint	noun			peinture blanche	white paint
peler	peel	verb			à peler la banane plantain	to peel plantain
pelle	spade	noun			huit pelles	eight spades
pénis	penis	noun			vous ne dites pas «pénis» en public	you don't say 'penis' in public
pensées	thought	noun			vos pensées	your thoughts
penser	think	verb			je pense que ...	I think that ...
pentagone	pentagon	noun			un pentagone a cinq angles	a pentagon has five angles
percer	pierce	verb			percer l'oreille	pierce your ear
perdre	lose	verb		to not have something	Il a perdu son chemin de la maison	He lost his way home
père	father	noun			l'enfant de mon père est mon frère	my father's child is my sibling
période	period	noun		discharge of reproductive waste in young females	ma période est venu tôt	my period came early
périphérie	outskirt	noun			Je vis dans la périphérie	I live in the outskirts
permanent	permanent	adjective			un emploi permanent	a permanent job
permettre	allow	verb			leur permettre	allow them
perroquet	parrot	noun		a parrot is a bird	deux perroquets	two parrots
personne	person	noun			personne importante	important person
personnel	staff	noun			personnel en bois	wooden staff
peser	weigh	verb			peser votre enfant	weigh your child
pesewa	pesewa	noun		currency of Ghana	un cedi fait une centaine de pesewas	one cedi makes a hundred pesewas
pet	fart	noun			son pet sent mal	her fart smells badly
petit	short	adjective			petit homme	short man
petit	small	adjective			une petite chose	a small thing
petit	smaller	adjective			petite maison	smaller house
peu	little	noun			versez un peu de liqueur	pour a little liquor
peu	little	noun			un peu, c'est mieux que rien	a little is better than nothing
Peul	Fula	noun			langue Peul	Fula language
peur	fear	noun			la peur a rempli son cœur	fear has filled her heart
peut-être	maybe	adverb			peut-être qu'il viendra	maybe he will come
peut-être	maybe	adverb			peut-être qu'elle viendra	maybe she will come
philanthrope	philanthropist	noun			elle est un philanthrope	she is a philanthropist
philosophe	philosopher	noun			elle est un philosophe	she is a philosopher
philosophie	philosophy	noun			Je apprentissage de la philosophie	I am learning philosophy
phosphore	phosphorus	science			phosphore (P) a 15 protons	phosphorus (P) has 15 protons
photo	photograph	noun			prendre une photo	take a photograph
phrase	sentence	noun			Lier les mots pour faire des phrases	words join to make sentences
physique	physics	noun		the study of the laws of the universe	nous apprenons la physique	we are learning physics
pian	yaws	noun			pian est une maladie	yaws is a disease
piano	piano	noun			jouer au piano	play the piano
picorer	peck	verb			le poulet est picorer le maïs	the chicken is pecking corn
pièce de monnaie	coin	noun			quatre pièces de monnaie	four coins
pierre	stone	noun			des pierres et du ciment	stones and cement
piéton	pedestrian	noun			neuf piétons	nine pedestrians
pigeon	pigeon	noun			un pigeon est un oiseau	a pigeon is a bird
pigfeet	pigfeet	noun			pigfeet soupe	pigfeet soup
pilier	pillar	noun			construire les piliers	build the pillars
pilon	pestle	noun			pilon et mortier	pestle and mortar
pincer	pinch	verb			arrêter de me pincer	stop pinching me
pintade	guinea-fowl	noun			trois pintades	three guinea-fowls
pionnier	pioneer	noun			ils sont des pionniers	they are pioneers
pitoyable	pitiable	adjective			enfant pitoyable	pitiable child
pitoyable	pitiful	adjective			enfant pitoyable	pitiful child
pizza	pizza	noun			cinq pizzas	five pizzas
place	place	noun			quelle place?	which place?
plage	beach	noun			plage de sable	beach sand
plaideur	litigant	noun			elle est un plaideur	she is a litigant
plaie	sore	noun			le chien se lèche sa plaie	the dog is licking its sore
plaisir	pleasure	noun			montrer votre plaisir	show your pleasure
planche	plank	noun			planche et ongles	plank and nail
plantain	plantain	noun			le plantain et le manioc	plantain and cassava
plante	plant	noun			plante rouge	red plant
plastique	plastic	adjective			tasse en plastique	plastic cup
plat	flat	adjective			table plate	flat table
plateau	tray	noun			mettre la nourriture sur le plateau	put the food on the tray
platine	platinum	science			platine (Pt) a 78 protons	platinum (Pt) has 78 protons
plein	full	adjective			seau plein	full bucket
pleurer	cry	verb			à pleurer à chaque fois	to cry each time
plier	fold	verb			à plier le tissu de la mère	to fold mother's cloth
plomb	lead	science			plomb (Pb) a 82 protons	lead (Pb) has 82 protons
plonger	immerse	verb			plonger le dans l'eau	immerse him in the water
plume	feather	noun			les plumes d'oiseaux	bird's feathers
plus que	more than	conjunction			elle mange plus que moi	she eats more than me
plus tard	later	adverb			ils vont manger plus tard	they will eat later 
plusieurs	several	adjective			plusieurs personnes sont venues	several people came
plutonium	plutonium	science			plutonium (Pu) a 94 protons	plutonium (Pu) has 94 protons
pneu	tyre	noun			rouler un pneu	roll a tyre
poche	pocket	noun			rien dans ma poche	nothing inside my pocket
poids	weight	noun			un poids lourd	a heavy weight
poignet	wrist	noun			tenir son poignet	hold her wrist
poing	fist	noun			votre poing	your fist
point	point	noun			1 point 5 (1.5) est une et demie.	1 point 5 (1.5) is one and a half.
pointeur	pointer	noun		(Computing) a graphical image on the computer monitor or other display device that echoes movements of the pointing device, commonly a mouse or touchpad.	utiliser le pointeur	use the pointer
poisson	fish	noun			poisson frit	fried fish
poitrine	chest	noun			poils sur la poitrine	chest hair
poivre	pepper	noun			les brûlures de poivre	the pepper burns
poivre d'alligator	alligator pepper	noun			ajouter un peu de poivre d'alligator à la nourriture	add some alligator pepper to the food
politique	politics	noun			vous aimez la politique	you like politics
polonium	polonium	science			polonium (Po) a 84 protons	polonium (Po) has 84 protons
pomme	apple	noun			manger la pomme	eat the apple
pont	bridge	noun			Traverse le pont	cross the bridge
porc	pig	noun			certains porcs sont roses	some pigs are pink
porc	pork	noun			porc et boeuf	pork and beef
porc	pork	noun			porc est savoureux	pork is tasty
porc-épic	porcupine	noun			trou porc-épic	porcupine hole
porcelet	piglet	noun			porcelets	piglets
port	port	noun		harbour	Takoradi a un port	Takoradi has a port
porte	door	noun			fermer la porte	close the door
porte-parole	spokesperson	noun			Le porte-parole du chef	the chieftain's spokesperson
porter	wear	verb			porter des vêtements	wear clothes
porter	carry	verb			porter le livre	carry the book
portier	porter	noun			le portier porte une boîte	the porter carries a box
position	position	noun			une bonne position	a good position
pot	jar	noun			sept pots	seven jars
pot	pot	noun			pot en métal	metal pot
potassium	potassium	science			potassium (K) a 19 protons	potassium (K) has 19 protons
potins	gossip	noun			potins est pas bon	gossip is not good
pou	louse	noun			poux de poulet	chicken lice
pouce	thumb	noun			utiliser votre pouce pour voter	use your thumb to vote
poudrière	powder-keg	noun			trois poudrières	three powder-kegs
poulailler	coop	noun			poulailler	hen coop
poulet	chicken	noun			la viande de poulet	chicken meat
poupée	doll	noun			ma poupée	my doll
pour	for	preposition			pour nous-mêmes	for ourselves
pourpre	purple	adjective			fleur pourpre	purple flower
pourquoi	why	adverb			pourquoi?	why so?
pourrir	rot	verb			La mangue est en train de pourrir	the mango is rotting
poursuivre	pursue	verb			poursuivre l'	pursue him
pourtant	yet	conjunction		still; but nevertheless	le livre est grande pourtant je lu tout cela	the book is big yet I read all of it
pousser	push	verb			pousser le camion	to push the lorry
poussière	dust	noun			poussière rouge	red dust
pouvoir	can	verb		be able to	je peux lire	I can read
praséodyme	praseodymium	science			praséodyme (Pr) a 59 protons	praseodymium (Pr) has 59 protons
